time_s,sensor,measurement,innovation,innovation_sigma,nis,accepted
4.590000,telemetrum,acceleration,-11.890956,15.162600,0.615016,True
4.595000,easymini,pressure,515.693333,250.792317,4.228191,True
4.600000,telemetrum,pressure,-141.725391,250.812087,0.319300,True
4.600000,telemetrum,acceleration,-4.450791,15.162600,0.086164,True
4.605000,easymini,pressure,511.460337,250.791997,4.159073,True
4.610000,telemetrum,pressure,-124.704912,250.811760,0.247213,True
4.610000,telemetrum,acceleration,6.022421,15.162600,0.157759,True
4.615000,easymini,pressure,507.239290,250.791680,4.090718,True
4.620000,telemetrum,pressure,-107.667523,250.811438,0.184279,True
4.620000,telemetrum,acceleration,2.041392,15.162600,0.018126,True
4.625000,easymini,pressure,523.955440,250.791367,4.364792,True
4.630000,telemetrum,pressure,-90.829646,250.811121,0.131148,True
4.630000,telemetrum,acceleration,-7.031906,15.162600,0.215079,True
4.635000,easymini,pressure,521.443613,250.791061,4.323053,True
4.640000,telemetrum,pressure,-137.104822,250.810810,0.298822,True
4.640000,telemetrum,acceleration,3.311879,15.162600,0.047709,True
4.645000,easymini,pressure,501.332402,250.790753,3.996028,True
4.650000,telemetrum,pressure,-119.855960,250.810495,0.228364,True
4.650000,telemetrum,acceleration,17.280225,15.162600,1.298827,True
4.655000,easymini,pressure,497.360190,250.790447,3.932965,True
4.660000,telemetrum,pressure,-102.561981,250.810182,0.167218,True
4.660000,telemetrum,acceleration,-13.651096,15.162600,0.810565,True
4.665000,easymini,pressure,486.177072,250.790146,3.758097,True
4.670000,telemetrum,pressure,-85.450755,250.809876,0.116076,True
4.670000,telemetrum,acceleration,4.369222,15.162600,0.083035,True
4.675000,easymini,pressure,484.085346,250.789848,3.725838,True
4.680000,telemetrum,pressure,-68.296790,250.809573,0.074150,True
4.680000,telemetrum,acceleration,2.182353,15.162600,0.020716,True
4.685000,easymini,pressure,482.925993,250.789554,3.708022,True
4.690000,telemetrum,pressure,-133.218400,250.809273,0.282125,True
4.690000,telemetrum,acceleration,-3.293335,15.162600,0.047176,True
4.695000,easymini,pressure,476.195502,250.789257,3.605394,True
4.700000,telemetrum,pressure,-115.671638,250.808971,0.212700,True
4.700000,telemetrum,acceleration,1.848714,15.162600,0.014866,True
4.705000,easymini,pressure,475.461757,250.788963,3.594300,True
4.710000,telemetrum,pressure,-98.164234,250.808672,0.153187,True
4.710000,telemetrum,acceleration,4.162792,15.162600,0.075374,True
4.715000,easymini,pressure,481.675178,250.788674,3.688864,True
4.720000,telemetrum,pressure,-80.753629,250.808378,0.103667,True
4.720000,telemetrum,acceleration,-2.643931,15.162600,0.030406,True
4.725000,easymini,pressure,479.741245,250.788390,3.659311,True
4.730000,telemetrum,pressure,-63.443998,250.808089,0.063988,True
4.730000,telemetrum,acceleration,-9.466543,15.162600,0.389794,True
4.735000,easymini,pressure,496.704419,250.788110,3.922674,True
4.740000,telemetrum,pressure,-156.363094,250.807806,0.388675,True
4.740000,telemetrum,acceleration,-4.454562,15.162600,0.086310,True
4.745000,easymini,pressure,494.208681,250.787825,3.883362,True
4.750000,telemetrum,pressure,-138.606850,250.807517,0.305414,True
4.750000,telemetrum,acceleration,1.368602,15.162600,0.008147,True
4.755000,easymini,pressure,485.683284,250.787544,3.750545,True
4.760000,telemetrum,pressure,-120.839834,250.807231,0.232135,True
4.760000,telemetrum,acceleration,-1.926788,15.162600,0.016148,True
4.765000,easymini,pressure,494.117893,250.787267,3.881952,True
4.770000,telemetrum,pressure,-103.223153,250.806949,0.169385,True
4.770000,telemetrum,acceleration,-3.695696,15.162600,0.059408,True
4.775000,easymini,pressure,490.411727,250.786995,3.823945,True
4.780000,telemetrum,pressure,-85.673306,250.806672,0.116684,True
4.780000,telemetrum,acceleration,0.466543,15.162600,0.000947,True
4.785000,easymini,pressure,494.673323,250.786726,3.890701,True
4.790000,telemetrum,pressure,-177.205184,250.806399,0.499201,True
4.790000,telemetrum,acceleration,-8.886784,15.162600,0.343512,True
4.795000,easymini,pressure,494.470657,250.786452,3.887522,True
4.800000,telemetrum,pressure,-159.169358,250.806121,0.402757,True
4.800000,telemetrum,acceleration,8.429598,15.162600,0.309077,True
4.805000,easymini,pressure,498.284179,250.786182,3.947726,True
4.810000,telemetrum,pressure,-141.134612,250.805846,0.316659,True
4.810000,telemetrum,acceleration,-6.227271,15.162600,0.168674,True
4.815000,easymini,pressure,513.918298,250.785916,4.199348,True
4.820000,telemetrum,pressure,-123.364134,250.805578,0.241938,True
4.820000,telemetrum,acceleration,5.537975,15.162600,0.133400,True
4.825000,easymini,pressure,514.439434,250.785655,4.207878,True
4.830000,telemetrum,pressure,-105.606929,250.805313,0.177301,True
4.830000,telemetrum,acceleration,-1.981458,15.162600,0.017077,True
4.835000,easymini,pressure,530.840592,250.785399,4.480472,True
4.840000,telemetrum,pressure,-182.075967,250.805054,0.527027,True
4.840000,telemetrum,acceleration,6.576784,15.162600,0.188139,True
4.845000,easymini,pressure,548.706215,250.785138,4.787140,True
4.850000,telemetrum,pressure,-164.078425,250.804790,0.427988,True
4.850000,telemetrum,acceleration,-10.386390,15.162600,0.469226,True
4.855000,easymini,pressure,553.289290,250.784885,4.867454,True
4.860000,telemetrum,pressure,-146.291715,250.804533,0.340227,True
4.860000,telemetrum,acceleration,-10.907535,15.162600,0.517495,True
4.865000,easymini,pressure,567.752236,250.784636,5.125259,True
4.870000,telemetrum,pressure,-128.690814,250.804281,0.263284,True
4.870000,telemetrum,acceleration,7.738789,15.162600,0.260495,True
4.875000,easymini,pressure,569.143174,250.784390,5.150413,True
4.880000,telemetrum,pressure,-111.071523,250.804032,0.196127,True
4.880000,telemetrum,acceleration,-6.304321,15.162600,0.172874,True
4.885000,easymini,pressure,581.370434,250.784150,5.374100,True
4.890000,telemetrum,pressure,-183.693846,250.803789,0.536440,True
4.890000,telemetrum,acceleration,21.472306,15.162600,2.005441,True
4.895000,easymini,pressure,582.167672,250.783904,5.388859,True
4.900000,telemetrum,pressure,-165.651255,250.803538,0.436237,True
4.900000,telemetrum,acceleration,11.093033,15.162600,0.535246,True
4.905000,easymini,pressure,591.840195,250.783662,5.569426,True
4.910000,telemetrum,pressure,-147.795411,250.803293,0.347261,True
4.910000,telemetrum,acceleration,-7.575056,15.162600,0.249588,True
4.915000,easymini,pressure,594.276425,250.783426,5.615382,True
4.920000,telemetrum,pressure,-130.142450,250.803054,0.269260,True
4.920000,telemetrum,acceleration,0.260269,15.162600,0.000295,True
4.925000,easymini,pressure,597.658412,250.783193,5.679488,True
4.930000,telemetrum,pressure,-112.547259,250.802818,0.201375,True
4.930000,telemetrum,acceleration,7.460514,15.162600,0.242097,True
4.935000,easymini,pressure,596.983410,250.782964,5.666677,True
4.940000,telemetrum,pressure,-157.980704,250.802584,0.396775,True
4.940000,telemetrum,acceleration,-3.441993,15.162600,0.051531,True
4.945000,easymini,pressure,605.577207,250.782733,5.831010,True
4.950000,telemetrum,pressure,-140.204908,250.802351,0.312510,True
4.950000,telemetrum,acceleration,3.273822,15.162600,0.046619,True
4.955000,easymini,pressure,623.075482,250.782506,6.172866,True
4.960000,telemetrum,pressure,-122.579419,250.802121,0.238876,True
4.960000,telemetrum,acceleration,7.959912,15.162600,0.275594,True
4.965000,easymini,pressure,612.417236,250.782283,5.963498,True
4.970000,telemetrum,pressure,-104.932223,250.801894,0.175048,True
4.970000,telemetrum,acceleration,0.605092,15.162600,0.001593,True
4.975000,easymini,pressure,603.712788,250.782063,5.795192,True
4.980000,telemetrum,pressure,-87.347614,250.801670,0.121295,True
4.980000,telemetrum,acceleration,6.195093,15.162600,0.166935,True
4.985000,easymini,pressure,610.018809,250.781846,5.916900,True
4.990000,telemetrum,pressure,-113.844561,250.801449,0.206046,True
4.990000,telemetrum,acceleration,-7.089689,15.162600,0.218629,True
4.995000,easymini,pressure,595.415584,250.781629,5.637012,True
5.000000,telemetrum,pressure,-96.123526,1200.167178,0.006415,True
5.000000,telemetrum,acceleration,-1.913421,15.162601,0.015925,True
5.005000,easymini,pressure,582.268607,1200.164041,0.235378,True
5.010000,telemetrum,pressure,-75.444093,1200.169156,0.003952,True
5.010000,telemetrum,acceleration,3.539153,15.162602,0.054482,True
5.015000,easymini,pressure,590.744419,1200.165980,0.242279,True
5.020000,telemetrum,pressure,-54.689173,1200.171155,0.002076,True
5.020000,telemetrum,acceleration,5.077654,15.162603,0.112145,True
5.025000,easymini,pressure,583.274631,1200.167941,0.236190,True
5.030000,telemetrum,pressure,-33.873679,1200.173177,0.000797,True
5.030000,telemetrum,acceleration,-19.930715,15.162604,1.727819,True
5.035000,easymini,pressure,577.706112,1200.169923,0.231701,True
5.040000,telemetrum,pressure,-69.171401,1200.175220,0.003322,True
5.040000,telemetrum,acceleration,-2.541076,15.162604,0.028086,True
5.045000,easymini,pressure,584.282886,1200.171927,0.237006,True
5.050000,telemetrum,pressure,-48.317879,1200.177285,0.001621,True
5.050000,telemetrum,acceleration,-4.225901,15.162605,0.077677,True
5.055000,easymini,pressure,578.886251,1200.173952,0.232647,True
5.060000,telemetrum,pressure,-27.435075,1200.179373,0.000523,True
5.060000,telemetrum,acceleration,-7.732243,15.162605,0.260054,True
5.065000,easymini,pressure,599.506026,1200.175998,0.249515,True
5.070000,telemetrum,pressure,-6.545557,1200.181482,0.000030,True
5.070000,telemetrum,acceleration,-1.431459,15.162605,0.008913,True
5.075000,easymini,pressure,597.189879,1200.178066,0.247590,True
5.080000,telemetrum,pressure,14.418266,1200.183613,0.000144,True
5.080000,telemetrum,acceleration,7.560153,15.162605,0.248607,True
5.085000,easymini,pressure,582.966605,1200.180156,0.235936,True
5.090000,telemetrum,pressure,-41.515672,1200.185767,0.001197,True
5.090000,telemetrum,acceleration,1.275688,15.162605,0.007078,True
5.095000,easymini,pressure,586.778789,1200.182267,0.239031,True
5.100000,telemetrum,pressure,-20.421858,1200.187942,0.000290,True
5.100000,telemetrum,acceleration,6.768032,15.162605,0.199240,True
5.105000,easymini,pressure,593.664463,1200.184399,0.244673,True
5.110000,telemetrum,pressure,0.748297,1200.190140,0.000000,True
5.110000,telemetrum,acceleration,-5.069567,15.162605,0.111788,True
5.115000,easymini,pressure,594.521417,1200.186554,0.245379,True
5.120000,telemetrum,pressure,21.885483,1200.192360,0.000333,True
5.120000,telemetrum,acceleration,-7.411425,15.162606,0.238922,True
5.125000,easymini,pressure,600.398108,1200.188730,0.250253,True
5.130000,telemetrum,pressure,43.039392,1200.194602,0.001286,True
5.130000,telemetrum,acceleration,-0.647898,15.162606,0.001826,True
5.135000,easymini,pressure,607.345836,1200.190927,0.256078,True
5.140000,telemetrum,pressure,-8.732228,1200.196866,0.000053,True
5.140000,telemetrum,acceleration,-5.191847,15.162606,0.117245,True
5.145000,easymini,pressure,600.323719,1200.193147,0.250189,True
5.150000,telemetrum,pressure,12.528791,1200.199153,0.000109,True
5.150000,telemetrum,acceleration,6.414326,15.162606,0.178959,True
5.155000,easymini,pressure,612.407929,1200.195388,0.260362,True
5.160000,telemetrum,pressure,33.896846,1200.201462,0.000798,True
5.160000,telemetrum,acceleration,6.498938,15.162606,0.183712,True
5.165000,easymini,pressure,619.532127,1200.197651,0.266454,True
5.170000,telemetrum,pressure,55.307415,1200.203794,0.002124,True
5.170000,telemetrum,acceleration,-7.878901,15.162606,0.270012,True
5.175000,easymini,pressure,640.608649,1200.199936,0.284891,True
5.180000,telemetrum,pressure,76.657846,1200.206148,0.004079,True
5.180000,telemetrum,acceleration,-10.326367,15.162606,0.463818,True
5.185000,easymini,pressure,627.692203,1200.202243,0.273517,True
5.190000,telemetrum,pressure,-35.975070,1200.208524,0.000898,True
5.190000,telemetrum,acceleration,-0.543013,15.162606,0.001283,True
5.195000,easymini,pressure,615.912282,1200.204571,0.263346,True
5.200000,telemetrum,pressure,-14.465595,1200.210923,0.000145,True
5.200000,telemetrum,acceleration,-9.242426,15.162606,0.371556,True
5.205000,easymini,pressure,622.116911,1200.206922,0.268678,True
5.210000,telemetrum,pressure,7.017409,1200.213344,0.000034,True
5.210000,telemetrum,acceleration,6.571111,15.162606,0.187815,True
5.215000,easymini,pressure,626.442911,1200.209294,0.272426,True
5.220000,telemetrum,pressure,28.631441,1200.215787,0.000569,True
5.220000,telemetrum,acceleration,-2.137390,15.162606,0.019871,True
5.225000,easymini,pressure,628.753437,1200.211688,0.274439,True
5.230000,telemetrum,pressure,50.226374,1200.218253,0.001751,True
5.230000,telemetrum,acceleration,4.888396,15.162606,0.103941,True
5.235000,easymini,pressure,638.138505,1200.214104,0.282691,True
5.240000,telemetrum,pressure,-20.102342,1200.220741,0.000281,True
5.240000,telemetrum,acceleration,-2.541986,15.162606,0.028106,True
5.245000,easymini,pressure,658.545928,1200.216542,0.301060,True
5.250000,telemetrum,pressure,1.583983,1200.223252,0.000002,True
5.250000,telemetrum,acceleration,2.483447,15.162606,0.026826,True
5.255000,easymini,pressure,675.008712,1200.219001,0.316299,True
5.260000,telemetrum,pressure,23.330015,1200.225785,0.000378,True
5.260000,telemetrum,acceleration,1.077800,15.162606,0.005053,True
5.265000,easymini,pressure,680.492723,1200.221483,0.321458,True
5.270000,telemetrum,pressure,45.100895,1200.228341,0.001412,True
5.270000,telemetrum,acceleration,0.409473,15.162606,0.000729,True
5.275000,easymini,pressure,697.005010,1200.223986,0.337246,True
5.280000,telemetrum,pressure,66.895850,1200.230919,0.003106,True
5.280000,telemetrum,acceleration,-1.200261,15.162606,0.006266,True
5.285000,easymini,pressure,718.534644,1200.226512,0.358401,True
5.290000,telemetrum,pressure,16.705421,1200.233520,0.000194,True
5.290000,telemetrum,acceleration,-5.672631,15.162606,0.139966,True
5.295000,easymini,pressure,716.087506,1200.229059,0.355962,True
5.300000,telemetrum,pressure,38.545199,1200.236143,0.001031,True
5.300000,telemetrum,acceleration,-11.545431,15.162606,0.579793,True
5.305000,easymini,pressure,724.631315,1200.231628,0.364505,True
5.310000,telemetrum,pressure,60.367988,1200.238789,0.002530,True
5.310000,telemetrum,acceleration,10.807872,15.162606,0.508081,True
5.315000,easymini,pressure,734.330090,1200.234219,0.374327,True
5.320000,telemetrum,pressure,82.357885,1200.241456,0.004708,True
5.320000,telemetrum,acceleration,-2.655294,15.162606,0.030667,True
5.325000,easymini,pressure,750.982165,1200.236832,0.391494,True
5.330000,telemetrum,pressure,104.291338,1200.244146,0.007550,True
5.330000,telemetrum,acceleration,5.477022,15.162606,0.130479,True
5.335000,easymini,pressure,769.705966,1200.239467,0.411258,True
5.340000,telemetrum,pressure,31.300390,1200.246859,0.000680,True
5.340000,telemetrum,acceleration,-10.300008,15.162606,0.461453,True
5.345000,easymini,pressure,770.398384,1200.242123,0.411996,True
5.350000,telemetrum,pressure,53.277101,1200.249594,0.001970,True
5.350000,telemetrum,acceleration,19.089662,15.162606,1.585071,True
5.355000,easymini,pressure,770.293036,1200.244801,0.411881,True
5.360000,telemetrum,pressure,75.473393,1200.252351,0.003954,True
5.360000,telemetrum,acceleration,-14.684817,15.162606,0.937971,True
5.365000,easymini,pressure,759.026880,1200.247501,0.399920,True
5.370000,telemetrum,pressure,97.495294,1200.255131,0.006598,True
5.370000,telemetrum,acceleration,-3.228478,15.162606,0.045336,True
5.375000,easymini,pressure,748.852306,1200.250223,0.389268,True
5.380000,telemetrum,pressure,119.614399,1200.257933,0.009932,True
5.380000,telemetrum,acceleration,8.598378,15.162606,0.321577,True
5.385000,easymini,pressure,750.780940,1200.252966,0.391274,True
5.390000,telemetrum,pressure,56.838791,1200.260757,0.002243,True
5.390000,telemetrum,acceleration,-8.668959,15.162606,0.326878,True
5.395000,easymini,pressure,772.675304,1200.255731,0.414426,True
5.400000,telemetrum,pressure,79.011516,1200.263603,0.004333,True
5.400000,telemetrum,acceleration,30.810201,15.162606,4.128967,True
5.405000,easymini,pressure,766.825910,1200.258517,0.408173,True
5.410000,telemetrum,pressure,101.475442,1200.266470,0.007148,True
5.410000,telemetrum,acceleration,-12.442715,15.162606,0.673415,True
5.415000,easymini,pressure,756.770957,1200.261325,0.397537,True
5.420000,telemetrum,pressure,123.712859,1200.269361,0.010624,True
5.420000,telemetrum,acceleration,4.352998,15.162606,0.082419,True
5.425000,easymini,pressure,760.843481,1200.264155,0.401825,True
5.430000,telemetrum,pressure,146.080902,1200.272273,0.014812,True
5.430000,telemetrum,acceleration,-4.548172,15.162606,0.089976,True
5.435000,easymini,pressure,758.893455,1200.267006,0.399766,True
5.440000,telemetrum,pressure,124.424415,1200.275208,0.010746,True
5.440000,telemetrum,acceleration,-11.616685,15.162606,0.586971,True
